MPIOS,Forest,Grasslands,Croplands,Other
52573,22750,125,50,7625
52224,0,0,0,8200
52215,21300,175,0,9975
52356,124625,3275,200,43625
52560,25625,550,0,9250
97511,1467350,0,0,5175
86569,108600,1475,0,45075
86573,978350,14525,0,30950
86568,165950,5300,0,62150
86865,18000,275,0,37025
86757,19625,575,0,30100
91460,1602675,25,0,20600
97666,619100,0,0,5525
91669,1906900,725,0,18950
91405,1317275,75,0,1100
91407,1453425,100,0,37300
91263,753950,150,0,27400
91798,774025,0,0,18175
91001,502275,875,0,9225
91540,159600,350,0,5625
70233,0,12450,0,12775
44420,2900,5925,25,7550
44035,1825,11100,0,43300
47980,16925,11425,0,53450
47030,825,9450,0,43200
47205,0,3175,0,8250
47960,0,5100,25,30125
13062,25,350,0,20225
47660,100,3175,0,94650
47460,0,12200,0,77675
47720,0,24275,25,33100
94663,448075,475,0,1675
94888,943625,450,0,9100
91430,210925,0,0,350
91536,1196100,50,0,23325
91530,641000,25,0,15375
52254,0,1850,0,12450
52480,250,25,0,11525
19785,25,0,5350,5700
19845,0,0,7125,200
70820,2200,4075,0,29450
70221,0,100,0,3200
17380,1825,1025,0,56100
17495,17550,0,0,54525
17662,16950,0,0,15300
27425,130950,200,150,31275
27050,29750,25,0,9725
27600,66950,150,0,10425
27160,29925,150,0,4375
27810,8225,400,25,7400
27430,93600,375,25,37650
27580,22025,300,175,9625
27450,33725,875,0,18025
05480,74000,1700,0,60025
27150,226450,900,25,57825
Belen,61575,1950,100,93650
Ubala,5275,,,26700
