MPIOS,Forest,Grasslands,Croplands,Other
52573,23300,150,50,7050
52224,0,0,0,8200
52215,21650,50,0,9750
52356,125300,3325,225,42875
52560,25875,550,0,9000
97511,1467775,0,0,4750
86569,111950,1475,0,41725
86573,988775,10650,0,24400
86568,167525,4200,0,61675
86865,15900,975,0,38425
86757,18875,400,0,31025
91460,1602825,0,0,20475
97666,619100,0,0,5525
91669,1906825,750,0,19000
91405,1317300,50,0,1100
91407,1453525,75,0,37225
91263,754350,175,0,26975
91798,773775,50,0,18375
91001,502500,1150,0,8725
91540,159825,425,0,5325
70233,0,11825,0,13400
44420,2675,6025,25,7675
44035,2700,9675,25,43825
47980,21625,11100,0,49075
47030,1000,9300,0,43175
47205,0,4625,0,6800
47960,0,4625,75,30550
13062,50,475,0,20075
47660,25,3250,0,94650
47460,0,14250,0,75625
47720,0,24450,25,32925
94663,448025,500,0,1700
94888,944200,400,0,8575
91430,210925,0,0,350
91536,1196100,0,0,23375
91530,641250,0,0,15150
52254,0,1775,0,12525
52480,250,100,0,11450
19785,25,0,4775,6275
19845,0,0,7125,200
70820,2250,4400,0,29075
70221,0,75,0,3225
17380,1525,925,0,56500
17495,19150,0,0,52925
17662,17975,0,0,14275
27425,142550,175,175,19675
27050,29750,25,0,9725
27600,64150,175,0,13200
27160,30275,25,0,4150
27810,10775,125,0,5150
27430,92000,325,50,39275
27580,24875,350,175,6725
27450,34450,400,0,17775
05480,78350,2050,100,55225
27150,236175,550,50,48425
Belen,65425,2950,,88900
Ubala,5100,25,,26850
