MPIOS,Forest,Grasslands,Croplands,Other
52022,0,50,0,5475
52210,225,625,0,4375
52573,23200,150,50,7150
52224,0,25,0,8175
52215,21050,125,75,10200
52356,125650,4050,200,41825
52560,25025,1075,0,9325
97511,1466125,25,0,6375
86569,113175,2550,0,39425
86573,961875,16425,0,45525
86568,175500,5750,0,52150
86865,23525,275,0,31500
86757,22725,525,0,27050
91460,1601750,50,0,21500
97666,618450,0,0,6175
91669,1906200,750,0,19625
91405,1317250,100,0,1100
91407,1452950,50,0,37825
91263,753250,175,0,28075
91798,773575,75,0,18550
91001,502200,925,0,9250
91540,159525,275,0,5775
70233,0,12650,0,12575
44420,3025,5900,125,7350
44035,1125,18225,0,36875
47980,19900,11025,25,50850
47030,600,10525,0,42350
47205,0,2050,0,9375
47960,100,5875,125,29150
13062,50,375,0,20175
47660,100,5350,0,92475
47460,0,18200,0,71675
47720,0,29325,25,28050
94663,447850,350,0,2025
94888,943000,300,0,9875
91430,210925,0,0,350
91536,1195475,50,0,23950
91530,640525,50,0,15825
52254,0,2000,0,12300
52480,250,0,0,11550
19785,125,0,5900,5050
19845,0,0,7125,200
70820,2000,5125,0,28600
70221,0,375,0,2925
17380,2650,750,0,55550
17495,19650,0,0,52425
17662,17350,0,0,14900
27425,134325,175,125,27950
27050,25100,250,0,14150
27600,57225,650,25,19625
27160,27975,275,25,6175
27810,8475,200,0,7375
27430,94500,75,25,37050
27580,25500,200,150,6275
27450,36650,300,0,15675
05480,78700,2950,0,54075
27150,228575,550,0,56075
Belen,47500,4375,,105400
Ubala,5775,,,26200
