MPIOS,Forest,Grasslands,Croplands,Other
52323,625,100,0,4000
86320,103700,7400,100,68525
52022,0,0,0,5525
52210,250,0,0,4975
52573,22350,225,50,7925
52224,0,0,0,8200
52215,20950,25,0,10475
52356,121425,5575,400,44325
52560,24950,500,0,9975
97511,1468675,0,0,3850
86569,114050,2200,0,38900
86573,990900,11775,0,21150
86568,168925,5025,0,59450
86865,17000,4500,0,33800
86757,19475,1225,0,29600
91460,1602825,25,0,20450
97666,619175,0,0,5450
91669,1907100,600,0,18875
91405,1317400,0,0,1050
91407,1453600,100,0,37125
91263,754750,275,0,26475
91798,773850,25,0,18325
91001,502500,1025,0,8850
91540,159750,375,0,5450
70233,0,12900,0,12325
44420,2600,6775,100,6925
44035,2250,14725,100,39150
47980,22400,14800,0,44600
47030,950,12175,0,40350
47205,0,5650,0,5775
47960,0,5100,100,30050
13062,25,700,0,19875
47660,150,4500,0,93275
47460,0,17875,0,72000
47720,0,26475,0,30925
94663,448075,600,0,1550
94888,945325,350,0,7500
91430,211025,0,0,250
91536,1196450,0,0,23025
91530,641750,0,0,14650
52254,0,2075,0,12225
52480,175,75,0,11550
19785,175,0,4500,6400
19845,0,0,7125,200
70820,2200,4925,0,28600
70221,0,275,0,3025
17380,1525,2450,0,54975
17495,23825,0,0,48250
17662,19225,0,0,13025
27425,138375,275,175,23750
27050,26750,125,0,12625
27600,66350,250,25,10900
27160,28650,100,0,5700
27810,9300,25,50,6675
27430,107325,400,125,23800
27580,19375,700,300,11750
27450,39425,1250,0,11950
05480,83200,2100,250,50175
27150,242575,1100,175,41350
Belen,75550,2625,25,79075
Ubala,5275,25,,26675
