MPIOS,Forest,Grasslands,Croplands,Other
86320,104750,5925,100,68950
52022,0,0,0,5525
52210,250,0,0,4975
52573,22925,150,50,7425
52224,0,0,0,8200
52215,21150,50,0,10250
52356,121050,5100,375,45200
52560,24775,550,0,10100
97511,1468175,0,0,4350
86569,113600,1725,0,39825
86573,989150,11875,0,22800
86568,168125,4425,0,60850
86865,16725,2400,0,36175
86757,18975,625,0,30700
91460,1602875,0,0,20425
97666,619125,0,0,5500
91669,1907000,700,0,18875
91405,1317300,25,0,1125
91407,1453550,100,0,37175
91263,754700,200,0,26600
91798,773800,50,0,18350
91001,502625,1125,0,8625
91540,159750,375,0,5450
70233,0,12600,0,12625
44420,2525,6800,75,7000
44035,2675,12025,50,41475
47980,22950,13250,0,45600
47030,1050,10975,0,41450
47205,0,5200,0,6225
47960,0,4825,50,30375
13062,25,675,0,19900
47660,100,4175,0,93650
47460,0,16125,0,73750
47720,50,25725,0,31625
94663,447975,625,0,1625
94888,944900,325,0,7950
91430,211000,0,0,275
91536,1196400,0,0,23075
91530,641700,25,0,14675
52254,0,1800,0,12500
52480,200,75,0,11525
19785,100,0,4625,6350
19845,0,0,7125,200
70820,2300,4825,0,28600
70221,0,300,0,3000
17380,1650,1825,0,55475
17495,22125,0,0,49950
17662,18900,0,0,13350
27425,137300,325,175,24775
27050,25300,175,0,14025
27600,63175,275,25,14050
27160,28475,75,0,5900
27810,9600,25,25,6400
27430,102025,275,50,29300
27580,20350,350,200,11225
27450,38800,900,0,12925
05480,79725,2425,200,53375
27150,246875,925,75,37325
Belen,74000,3725,,79550
Ubala,4900,25,,27050
